,0,1,2,3,4
0,-0.025339356156307863,0.013020478398496337,0.018893908095270407,0.021157164146605095,-0.0423072746270312
1,-0.05892332931027526,0.011909972662948083,-0.0153606473673012,-0.0004765551585115221,-0.009908968499775135
2,0.025791542903221148,-0.014020054806279846,0.019692671732671155,0.003125224477684291,0.01665347231179696
3,-0.047548733427854914,-0.00824075031186571,-0.0032796042724180102,0.0069055353336969815,-0.011049695519886292
4,-0.017051531625421376,-0.009456658246323434,0.034560526731856805,-0.0004452920987977259,-0.03580324599751562
5,0.012736125447619257,0.001324949154688971,0.004624794396173828,-0.004836663093305072,-0.035534764656849516
6,0.023024558656227517,0.008273725944234868,0.01660108673209129,0.0015355561259711797,0.03052618890366661
7,0.002698561636563165,0.02828109984517748,0.023795800589194352,0.001981072202988748,-0.008181409675904484
8,0.0023400635561476287,-0.007152655475286635,0.030910398453482583,-0.007429794782747957,0.001501115441714219
9,0.008061379961970181,-0.011526193780280341,-0.0060559113740047054,0.0023950966016384754,-0.002476289771275123
10,0.012714364840868396,0.013430356891699432,0.019978466130596628,0.0031977160460248464,0.01307020738081746
11,-0.006424457853083477,0.01378400760448589,0.032146759218308854,-0.0020321739944663517,-0.004004255169608178
12,0.02691957315674875,-0.00397592051053532,0.009620346416419671,0.006142903613385967,0.020837796637927154
13,0.0011170135560497063,0.015586257079220973,-0.02537973497233493,0.00863384502262628,0.011506815627396277
14,-0.04459596670420879,-0.015486745378678347,-0.028490905516351098,0.002583041350233322,0.0007429653649820428
15,-0.024594750420396112,0.005410433905299108,0.012583550799874799,-0.0058525927499970855,0.011503172114581085
16,0.008710605932979953,0.007998959264200483,0.00877000759506973,0.004406851540653629,-0.027912771504947878
17,0.01943189185888583,0.015536345482364499,-0.0021147301956917688,-0.0033858635193318026,0.009419166289733865
18,-0.0068234331193240735,0.009549045249759375,-0.010934519034457645,-0.0011791358677223848,0.020345767587721896
19,0.012340762497330491,0.03211576893930564,-0.0029430521768770467,-0.005338482047168709,-0.022900047898015006
20,0.01402970163009224,-0.02355449721798734,0.001072766009105333,0.011271470144395982,0.025471487031033996
21,0.011392779234017105,-0.0012449600973740496,-0.010156215602201564,0.0021541206392430377,-0.014792111207482837
22,0.009129308418683577,0.012259827805559313,-0.005395540616999855,-0.00127916435459153,-0.01745133093630295
23,-0.006815500744006216,0.004694643676859459,0.04295359520686745,0.0065088337226304836,-0.018741642870526057
24,0.027380823416548513,-0.020053085124223567,0.03014188846218123,0.007149086850681897,0.03175234530535295
25,0.005928375306011945,-0.026766756627597848,0.011568283893228712,0.0023254682496184585,0.005882001327497658
26,-0.009975975700787556,-0.0211887895700668,-0.08087365704626989,0.0054422094530783465,-0.027926507281774315
27,-0.0036801388100594946,0.01709193731947762,0.008446089437082025,-0.012187151696895738,0.011701148941517563
28,0.014350451646012017,0.00878346718426788,-0.05314588278670773,0.0016366694552877262,-0.010112626779415278
29,0.03705715699283553,-0.00825374059625249,0.0032774300022495977,6.711415177825886e-05,0.004925934005713563
30,0.023749291611158654,-0.0028412739189042505,0.006930801805432214,-0.0017228404108091564,0.025245880077081746
31,-0.0017483667326118986,-0.01629575405686417,-0.011728726995130688,0.0030532058026708836,-0.026762336155093467
32,-0.017871175721015462,0.012658315109333042,-0.0012607473554436866,-0.0067852378794889005,0.02262321161296176
33,0.0013111172399948622,0.03216287766786591,-0.041467947603300144,-0.006312695891779838,0.019670249035252746
34,-0.008971937331068953,0.015333733282104342,-0.027728439883483717,0.008130547226812918,-0.000399716217573229
35,0.0034118149710463293,-0.0011771324402470565,-0.00821176631236367,-0.001978256723072,-0.009128099793175167
36,-0.06061006419540364,-0.0377901280223698,-0.016363275738414076,0.010157282917733941,-0.028044235485619844
37,-0.0018090859038062575,0.024443020794016286,0.021399206331018862,-0.011643527320856582,0.001371133679547245
38,-0.019971359794596542,0.0043099847371040265,-0.021791948120707748,-0.00629982914336365,0.0008211673247008819
39,-0.04004598039992291,-0.013137895323251438,-0.02705555696314625,-0.0027647500339522835,-0.0065020295913988885
40,-0.020778412638427064,-0.015697685693659036,0.006963296938388194,0.003974769944818834,-0.008462861693238458
41,0.018876773697039273,0.028122256883988686,0.00632987717384598,-0.004345638237191651,0.0027222268598586776
42,-0.0022239528109735465,-0.030950856414944054,-0.016364690330535496,-0.003297093779417273,0.02806109825624556
43,0.048385948507908436,0.019992483409003607,0.023153460709194558,-0.005093353561224024,0.036734837165582214
44,0.007900619240609218,0.009358152131793671,0.023612806729578082,0.0038051948146772974,-0.01821901188427105
45,0.002538151743245614,0.0044211871142780315,0.0215279417200264,0.0010587575893494059,-0.026231889711559177
46,-0.022506935446772947,-0.011564431736584075,-0.004853715365931044,-0.0015424476312166703,0.0016311388673516062
47,0.018590391749554,-0.00019409730978590858,0.0030560624610944482,0.004762190330638455,0.032920915116304454
48,-0.016142355942334707,-0.0018854476266084437,0.06548798802167549,-0.004321198876352724,-0.004739945403604803
49,-0.02946931908731857,-0.019428119145297823,0.006283755955857593,0.001185007066660605,0.009660545123696152
50,0.01815823929518622,-0.008931154683518006,-0.002963223860031592,-0.002283158724162957,-0.006140389450346414
51,0.030004299404860227,-0.0025877704858552463,-0.00600126088138501,0.002961687118705294,0.0010305959175859203
52,0.029569803500134047,-0.00019672216138311507,-0.004634183030691231,0.00010647200793915002,0.018040161293438717
53,0.014002345777262785,-0.031204482858299507,-0.01472718088710772,-0.007467910210100859,0.0039585056297488565
